post_title,post_slug,post_status,post_type,post_category,post_content,post_address,city,region,zip,country,post_latitude,post_longitude,geodir_contact_phone,geodir_email,geodir_website,geodir_practice_name,street,geodir_license_type,geodir_license_number,geodir_license_state,geodir_license_verified,geodir_specializations,geodir_insurance_accepted,geodir_sliding_scale,geodir_price_range_min,geodir_price_range_max,geodir_session_length,geodir_telehealth,geodir_telehealth_platform,geodir_accepting_new_patients,geodir_wait_time,geodir_languages,geodir_therapy_approaches,geodir_age_groups_served,geodir_gender,geodir_years_experience,geodir_education,geodir_profile_image_url,geodir_google_rating,geodir_google_review_count,geodir_last_verified_date,geodir_data_source,geodir_enrichment_status
Jeffrey T Mitchell PHD Pa,jeffrey-t-mitchell-phd-pa-woodbine-md,publish,gd_place,Therapist,"Jeffrey T Mitchell PHD Pa (PhD) in Woodbine, MD.","16250 Frederick Rd, Woodbine, MD 21797",Woodbine,MD,21797,US,39.3406336,-77.07964,(410) 489-5567,,,,16250 Frederick Rd,PhD,,MD,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Washington Psychotherapy & Assessment, PLLC",washington-psychotherapy-assessment-pllc-washington-dc,publish,gd_place,Therapist,"Washington Psychotherapy & Assessment, PLLC (PhD) in Washington, DC.","1200 G St NW #800, Washington, DC 20005",Washington,DC,20005,US,38.8981413,-77.02839569999999,(202) 417-7261,,http://wpadc.com,,1200 G St NW #800,PhD,,DC,,,,Unknown,,,,Unknown,,Unknown,,,,,,,"PsyD
1200 G Street NW",,,0,2026-02-18,outscraper,enriched_basic
Jones Falls Psych Associates,jones-falls-psych-associates-towson-md,publish,gd_place,Therapist,"Jones Falls Psych Associates (MD/Psychiatrist) in Towson, MD. Specializes in Child/Adolescent, Family.","724 Dulaney Valley Rd #1, Towson, MD 21204",Towson,MD,21204,US,39.4043936,-76.6025035,(410) 499-3324,,http://jonesfallspsych.com,,724 Dulaney Valley Rd #1,MD/Psychiatrist,,MD,,"Child/Adolescent, Family",,Unknown,,,,Unknown,,Unknown,,,,,,,"ms.
![road+on+trees.jpeg](https://static.wixstatic.com/media/969068_3b347854beedc17097f9048f4a5c7ff7.jpe",,,0,2026-02-18,outscraper,enriched_basic
Bolton Therapy & Wellness,bolton-therapy-wellness-baltimore-md,publish,gd_place,Therapist,"Bolton Therapy & Wellness (PhD) in Baltimore, MD. Specializes in Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family.","1534 Bolton St, Baltimore, MD 21217",Baltimore,MD,21217,US,39.3074434,-76.6270328,,,http://boltontherapy.com,,1534 Bolton St,PhD,,MD,,"Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family, Grief, LGBTQ+, Life Transitions, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,,EMDR,,,,ma Therapy  ](https://boltontherapy.com/emdr-trauma-therapy); ms of anxiety; ma and be the person you want to be,,5.0,11,2026-02-18,outscraper,enriched_basic
Malcy Laura D PhD,malcy-laura-d-phd-eldersburg-md,publish,gd_place,Therapist,"Malcy Laura D PhD (PhD) in Eldersburg, MD.","1380 Progress Way # 101, Eldersburg, MD 21784",Eldersburg,MD,21784,US,39.413778,-76.9465888,(410) 549-5181,,,,1380 Progress Way # 101,PhD,,MD,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Meed Rita MD,meed-rita-md-new-york-ny,publish,gd_place,Therapist,"Meed Rita MD (PhD) in New York, NY.","150 E 58Th St #18, New York, Ny 10155",New York,NY,10155,US,40.7611007,-73.9680109,(212) 583-2960,,,,150 E 58th St #18,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Nancy E. Ingraham, PsyD",nancy-e-ingraham-psyd-arlington-va,publish,gd_place,Therapist,"Nancy E. Ingraham, PsyD (PsyD) in Arlington, VA. Specializes in ADHD, Addiction, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Aetna, Anthem, BlueCross BlueShield and 6 more. Telehealth available.","2501 N Glebe Rd #303, Arlington, VA 22207",Arlington,VA,22207,US,38.9018644,-77.1265483,(703) 841-1290,,http://www.columbiapsychiatry-dc.com,,2501 N Glebe Rd #303,PsyD,,VA,,"ADHD, Addiction, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Chronic Illness, Depression, Eating Disorders, Family, LGBTQ+, Life Transitions, OCD, PTSD/Trauma, Perinatal/Postpartum, Self-Harm, Sleep Issues","Aetna, Anthem, BlueCross BlueShield, Cigna, Horizon BCBS, Medicaid, Medicare, Tricare, UnitedHealthcare",Unknown,,,,Yes - Video,,Unknown,,English,"Art Therapy, Play Therapy",,,,MS Therapy](https://www.columbiapsychiatry-dc.com/psychiatric-care/tms-therapy-program/); ms of experts are committed to providing the highest quality mental health care in clinics located thro; MS therapy can be an effective alternative to medication or invasive treatments,,,0,2026-02-18,outscraper,enriched_full
Phoenix Psychological Services,phoenix-psychological-services-north-east-md,publish,gd_place,Therapist,"Phoenix Psychological Services in North East, MD.","1930 Turkey Point Rd, North East, MD 21901",North East,MD,21901,US,39.555523,-75.947422,,,,,1930 Turkey Point Rd,,,MD,,,,,,,,,,,,,,,,,,,5.0,4,2026-02-18,outscraper,cleaned
Dr. Rachel Thompson,dr-rachel-thompson-ellicott-city-md,publish,gd_place,Therapist,"Dr. Rachel Thompson (PhD) in Ellicott City, MD. Specializes in Anxiety, Couples/Marriage, Depression, Life Transitions, OCD.","3355 St Johns Ln, Ellicott City, MD 21042",Ellicott City,MD,21042,US,39.2777839,-76.8251573,(410) 762-4208,,http://drrachelthompson.com,,3355 St Johns Ln,PhD,,MD,,"Anxiety, Couples/Marriage, Depression, Life Transitions, OCD, PTSD/Trauma, Stress Management",,Unknown,,,,Unknown,,Unknown,,,CBT,,,,"ma ](https://www.drrachelthompson.com/trauma.html); ms.   
  
  
---|---; ms 


* * *",,5.0,2,2026-02-18,outscraper,enriched_basic
Citrenbaum Charles M PHD,citrenbaum-charles-m-phd-owings-mills-md,publish,gd_place,Therapist,"Citrenbaum Charles M PHD (PhD) in Owings Mills, MD. Specializes in Addiction, Anger Management, Child/Adolescent, Family, Stress Management. Accepts Johns Hopkins EHP.","9199 Reisterstown Rd #203B, Owings Mills, MD 21117",Owings Mills,MD,21117,US,39.3977507,-76.7473442,(410) 363-4428,,https://www.drcharlie.com,,9199 Reisterstown Rd #203b,PhD,,MD,,"Addiction, Anger Management, Child/Adolescent, Family, Stress Management",Johns Hopkins EHP,Unknown,,,,Unknown,,No,,,Humanistic,,,,"and consultant services for over 50 agencies, institutions and organizations including many state and national health, mental health and addictions programs. his comprehensive professional experience; ph.d., 1975, university of maryland, college park, md; includes work with the late milton h. erickson, m.d., the “father of clinical hypnosis,” founder of the american society for clinical hypnosis, and widely recognized as a pioneer in the development of",,3.0,2,2026-02-18,outscraper,enriched_full
"Biltmore Psychology Services, PLLC",biltmore-psychology-services-pllc-phoenix-az,publish,gd_place,Therapist,"Biltmore Psychology Services, PLLC (PhD) in Phoenix, AZ. Specializes in Addiction, Anger Management, Anxiety, Couples/Marriage, Depression. Telehealth available. Currently accepting new patients.","3747 N 24Th St, Phoenix, Az 85016",Phoenix,AZ,85016,US,33.4909756,-112.0298769,(480) 374-4001,,http://biltmorepsychologyservices.com,,3747 N 24th St,PhD,,AZ,,"Addiction, Anger Management, Anxiety, Couples/Marriage, Depression, Family, Grief, PTSD/Trauma, Self-Harm, Sleep Issues, Stress Management",,Unknown,,,,Yes - Video,,Yes,,,"EFT, EMDR, Humanistic, IFS, Mindfulness-Based, Somatic",,,,](https://www.biltmorepsychologyservices.com/therapist-training); from embry-riddle aeronautical university and worked as a flight instructor before completing her master’s and doctorate degrees in clinical psychology from the arizona school of professional psycholo; her bachelor’s degree from Embry-Riddle Aeronautical University and worked as a flight instructor before completing her master’s and doctorate degrees,,4.2,19,2026-02-18,outscraper,enriched_basic
Psych Associates,psych-associates-columbia-md,publish,gd_place,Therapist,"Psych Associates (PhD) in Columbia, MD.","10840 Little Patuxent Pkwy, Columbia, MD 21044",Columbia,MD,21044,US,39.2165742,-76.87790369999999,(443) 992-6693,,,,10840 Little Patuxent Pkwy,PhD,,MD,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Integrative Psychotherapy and Assessment Services,integrative-psychotherapy-and-assessment-services-phoenix-az,publish,gd_place,Therapist,"Integrative Psychotherapy and Assessment Services (PhD) in Phoenix, AZ. Specializes in Child/Adolescent, Family, Life Transitions.","2102 W Bethany Home Rd, Phoenix, Az 85015",Phoenix,AZ,85015,US,33.5244134,-112.1042487,(602) 774-4745,,http://phoenixpsychologists.com,,2102 W Bethany Home Rd,PhD,,AZ,,"Child/Adolescent, Family, Life Transitions",,Unknown,25.0,25.0,,Unknown,,Unknown,,,"ACT, CBT, EMDR, Mindfulness-Based, Narrative Therapy, Play Therapy",,,,,,4.4,16,2026-02-18,outscraper,enriched_basic
"Jacqueline Jackson, PHD",jacqueline-jackson-phd-oxon-hill-md,publish,gd_place,Therapist,"Jacqueline Jackson, PHD (PhD) in Oxon Hill, MD.","6178 Oxon Hill Rd, Oxon Hill, MD 20745",Oxon Hill,MD,20745,US,38.8040417,-76.98082269999999,(301) 567-4751,,,,6178 Oxon Hill Rd,PhD,,MD,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Psychiatrist at Muse Psychiatry (Dr. Sadeq Kawsar MD),psychiatrist-at-muse-psychiatry-dr-sadeq-kawsar-md-floral-park-ny,publish,gd_place,Therapist,"Psychiatrist at Muse Psychiatry (Dr. Sadeq Kawsar MD) (MD/Psychiatrist) in Floral Park, NY. Specializes in Anxiety, Bipolar Disorder, Depression, Family, PTSD/Trauma. Currently accepting new patients.","219 Crown Ave, Floral Park, Ny 11001",Floral Park,NY,11001,US,40.7131637,-73.6909625,(929) 272-6204,,https://www.musefulwellness.com,,219 Crown Ave,MD/Psychiatrist,,NY,,"Anxiety, Bipolar Disorder, Depression, Family, PTSD/Trauma, Sleep Issues, Stress Management",,Unknown,,,,Unknown,,Yes,,"English, Hindi, Urdu",,,,,,,5.0,2,2026-02-18,outscraper,enriched_basic
"Dr. Anjum Azam, MD",dr-anjum-azam-md-valley-stream-ny,publish,gd_place,Therapist,"Dr. Anjum Azam, MD (MD/Psychiatrist) in Valley Stream, NY.","31 Seaton Pl, Valley Stream, Ny 11580",Valley Stream,NY,11580,US,40.6836979,-73.7120423,(201) 658-1722,,,,31 Seaton Pl,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,5.0,1,2026-02-18,outscraper,cleaned
"Joseph Psychiatry – Amanda Joseph, MD",joseph-psychiatry-amanda-joseph-md-new-hyde-park-ny,publish,gd_place,Therapist,"Joseph Psychiatry – Amanda Joseph, MD (MD/Psychiatrist) in New Hyde Park, NY. Specializes in ADHD, Anxiety, Bipolar Disorder, Depression, Life Transitions. Accepts Aetna, Anthem, BlueCross BlueShield and 2 more. Telehealth available.","1575 Hillside Ave., New Hyde Park, Ny 11040",New Hyde Park,NY,11040,US,40.748114,-73.6860971,(516) 200-1835,,https://www.josephpsych.com,,1575 Hillside Ave.,MD/Psychiatrist,,NY,,"ADHD, Anxiety, Bipolar Disorder, Depression, Life Transitions, PTSD/Trauma, Sleep Issues, Stress Management","Aetna, Anthem, BlueCross BlueShield, Out-of-Network, Self-Pay Only",Unknown,,,,Yes - Video,,Unknown,,,,,,,"ma and PTSD; MD
Your First Steps With Us; ms of Service](https://www.josephpsych.com/legal#Terms-of-Service)[Telehealth Consent](https://www.jose",,5.0,1,2026-02-18,outscraper,enriched_full
"Jazz Psychiatry: Jaswinderjit Singh, MD",jazz-psychiatry-jaswinderjit-singh-md-valley-stream-ny,publish,gd_place,Therapist,"Jazz Psychiatry: Jaswinderjit Singh, MD (MD/Psychiatrist) in Valley Stream, NY. Specializes in ADHD, Anger Management, Anxiety, Bipolar Disorder, Depression. Accepts Aetna, Anthem, BlueCross BlueShield and 7 more.","70 E Sunrise Hwy Suite 500, Valley Stream, Ny 11581",Valley Stream,NY,11581,US,40.6588158,-73.69709259999999,(585) 699-1825,,http://www.jazzpsychiatry.com,,70 E Sunrise Hwy Suite 500,MD/Psychiatrist,,NY,,"ADHD, Anger Management, Anxiety, Bipolar Disorder, Depression, Family, PTSD/Trauma, Stress Management","Aetna, Anthem, BlueCross BlueShield, Cigna, Horizon BCBS, Medicaid, Medicare, Oxford Health, Self-Pay Only, UnitedHealthcare",Unknown,97.0,497.0,,Unknown,,No,,,Mindfulness-Based,,,,MD ](https://www.jazzpsychiatry.com/contents/provider/jaswinderjit-singh-md); MD Founder and Lead Psychiatrist ](https://www.jazzpsychiatry.com/provider/jaswinderjit-singh-md); ms the amygdala,,4.9,112,2026-02-18,outscraper,enriched_full
"Dr. James Mclean, MD",dr-james-mclean-md-valley-stream-ny,publish,gd_place,Therapist,"Dr. James Mclean, MD (MD/Psychiatrist) in Valley Stream, NY.","900 Franklin Ave, Valley Stream, Ny 11580",Valley Stream,NY,11580,US,40.681041,-73.68632699999999,(516) 256-6000,,,,900 Franklin Ave,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,5.0,1,2026-02-18,outscraper,cleaned
Achampong Akwasi MD,achampong-akwasi-md-elmont-ny,publish,gd_place,Therapist,"Achampong Akwasi MD in Elmont, NY.","135 Rockmart Ave, Elmont, Ny 11003",Elmont,NY,11003,US,40.7059406,-73.7074999,(516) 354-5600,,,,135 Rockmart Ave,,,NY,,,,,,,,,,,,,,,,,,,4.3,22,2026-02-18,outscraper,cleaned
"Ram Pardeshi, MD",ram-pardeshi-md-west-hempstead-ny,publish,gd_place,Therapist,"Ram Pardeshi, MD (MD/Psychiatrist) in West Hempstead, NY.","510 Hempstead Turnpike #203, West Hempstead, Ny 11552",West Hempstead,NY,11552,US,40.706178,-73.6586797,(516) 505-7200,,,,510 Hempstead Turnpike #203,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,4.9,10,2026-02-18,outscraper,cleaned
Creedmoor Psychiatric Center: Falcon Alicia P MD,creedmoor-psychiatric-center-falcon-alicia-p-md-queens-village-ny,publish,gd_place,Therapist,"Creedmoor Psychiatric Center: Falcon Alicia P MD (MD/Psychiatrist) in Queens Village, NY.","80-45 Winchester Blvd, Queens Village, Ny 11427",Queens Village,NY,11427,US,40.7247001,-73.7358964,(718) 264-4000,,,,80-45 Winchester Blvd,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Creedmoor Psychiatric Center: Barclay Emanuel J MD,creedmoor-psychiatric-center-barclay-emanuel-j-md-queens-village-ny,publish,gd_place,Therapist,"Creedmoor Psychiatric Center: Barclay Emanuel J MD (MD/Psychiatrist) in Queens Village, NY.","79-25 Winchester Blvd # 40, Queens Village, Ny 11427",Queens Village,NY,11427,US,40.7414513,-73.7314583,(718) 464-7500,,,,79-25 Winchester Blvd # 40,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,3.7,3,2026-02-18,outscraper,cleaned
Carpio Marco T MD,carpio-marco-t-md-lynbrook-ny,publish,gd_place,Therapist,"Carpio Marco T MD (MD/Psychiatrist) in Lynbrook, NY.","7 Edward St, Lynbrook, Ny 11563",Lynbrook,NY,11563,US,40.6667456,-73.671925,(516) 887-0800,,,,7 Edward St,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,5.0,3,2026-02-18,outscraper,cleaned
Jean-Bart Robert MD,jean-bart-robert-md-jamaica-ny,publish,gd_place,Therapist,"Jean-Bart Robert MD (MD/Psychiatrist) in Jamaica, NY.","117-51 220Th St, Jamaica, Ny 11411",Jamaica,NY,11411,US,40.6936315,-73.7406105,(718) 276-0385,,,,117-51 220th St,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Dr. Mahendra S. Airen, MD",dr-mahendra-s-airen-md-glen-oaks-ny,publish,gd_place,Therapist,"Dr. Mahendra S. Airen, MD (MD/Psychiatrist) in Glen Oaks, NY.","75-59 263Rd St, Glen Oaks, Ny 11004",Glen Oaks,NY,11004,US,40.7507608,-73.71182209999999,(718) 470-8307,,,,75-59 263rd St,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,4.0,4,2026-02-18,outscraper,cleaned
"Dr. Richard E. Navon, MD",dr-richard-e-navon-md-floral-park-ny,publish,gd_place,Therapist,"Dr. Richard E. Navon, MD (MD/Psychiatrist) in Floral Park, NY.","271 Jericho Tpke # 3, Floral Park, Ny 11001",Floral Park,NY,11001,US,40.7297015,-73.6999161,(516) 354-7575,,,,271 Jericho Tpke # 3,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Jisha Lovin Kuriakose, MD",jisha-lovin-kuriakose-md-valley-stream-ny,publish,gd_place,Therapist,"Jisha Lovin Kuriakose, MD (MD/Psychiatrist) in Valley Stream, NY.","900 Franklin Ave, Valley Stream, Ny 11580",Valley Stream,NY,11580,US,40.6815183,-73.68668,(718) 470-4650,,https://www.northwell.edu/find-care/find-a-doctor/dr-jisha-lovin-kuriakose-md-1376869933%3Futm_source%3Dprovider_listing%26utm_medium%3Dpartner%26utm_campaign%3Dyext,,900 Franklin Ave,MD/Psychiatrist,,NY,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,1.0,1,2026-02-18,outscraper,enriched_basic
Zucker Hillside Hospital: Geisler Stephen MD,zucker-hillside-hospital-geisler-stephen-md-glen-oaks-ny,publish,gd_place,Therapist,"Zucker Hillside Hospital: Geisler Stephen MD (MD/Psychiatrist) in Glen Oaks, NY.","75-59 263Rd St, Glen Oaks, Ny 11004",Glen Oaks,NY,11004,US,40.7507476,-73.7118351,(718) 470-8075,,,,75-59 263rd St,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,3.0,2,2026-02-18,outscraper,cleaned
Creedmoor Psychiatric Center: Patel Suresh R MD,creedmoor-psychiatric-center-patel-suresh-r-md-queens-village-ny,publish,gd_place,Therapist,"Creedmoor Psychiatric Center: Patel Suresh R MD (MD/Psychiatrist) in Queens Village, NY.","80-45 Winchester Blvd, Queens Village, Ny 11427",Queens Village,NY,11427,US,40.7374391,-73.73247959999999,(718) 264-3954,,,,80-45 Winchester Blvd,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Adam Daniel Zavodnick, MD",adam-daniel-zavodnick-md-west-hempstead-ny,publish,gd_place,Therapist,"Adam Daniel Zavodnick, MD (MD/Psychiatrist) in West Hempstead, NY.","600 Hempstead Turnpike Second Floor, West Hempstead, Ny 11552",West Hempstead,NY,11552,US,40.7067648,-73.66244999999999,(516) 481-2890,,https://www.northwell.edu/find-care/find-a-doctor/dr-adam-daniel-zavodnick-md-1366605420%3Futm_source%3Dprovider_listing%26utm_medium%3Dpartner%26utm_campaign%3Dyext,,600 Hempstead Turnpike Second Floor,MD/Psychiatrist,,NY,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,,0,2026-02-18,outscraper,enriched_basic
Jean-Pierre Georges MD,jean-pierre-georges-md-jamaica-ny,publish,gd_place,Therapist,"Jean-Pierre Georges MD (MD/Psychiatrist) in Jamaica, NY.","115-72 Francis Lewis Blvd, Jamaica, Ny 11411",Jamaica,NY,11411,US,40.697564,-73.7472109,(718) 712-6660,,,,115-72 Francis Lewis Blvd,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Creedmoor Psychiatric Center: Nagachandran Narmada MD,creedmoor-psychiatric-center-nagachandran-narmada-md-queens-village-ny,publish,gd_place,Therapist,"Creedmoor Psychiatric Center: Nagachandran Narmada MD (MD/Psychiatrist) in Queens Village, NY.","80-45 Winchester Blvd, Queens Village, Ny 11427",Queens Village,NY,11427,US,40.7364957,-73.7301174,(718) 264-4484,,,,80-45 Winchester Blvd,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Dr. Jason M. Careri, MD",dr-jason-m-careri-md-garden-city-ny,publish,gd_place,Therapist,"Dr. Jason M. Careri, MD (MD/Psychiatrist) in Garden City, NY.","233 7Th St, Garden City, Ny 11530",Garden City,NY,11530,US,40.7258697,-73.63274059999999,(516) 960-8096,,,,233 7th St,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,4.6,11,2026-02-18,outscraper,cleaned
"Dr. Memunatu Bangura, MD [Board Certified Psychiatrist]",dr-memunatu-bangura-md-board-certified-psychiatrist-college-park-md,publish,gd_place,Therapist,"Dr. Memunatu Bangura, MD [Board Certified Psychiatrist] (MD/Psychiatrist) in College Park, MD. Specializes in ADHD, Addiction, Anxiety, Bipolar Disorder, Depression. Accepts BlueCross BlueShield, Cigna, Medicaid and 3 more. Telehealth available. Currently accepting new patients.","6201 Greenbelt Rd # M17, College Park, MD 20740",College Park,MD,20740,US,38.9966411,-76.9065054,(240) 542-4573,,http://drmbangura.com,,6201 Greenbelt Rd # M17,MD/Psychiatrist,,MD,,"ADHD, Addiction, Anxiety, Bipolar Disorder, Depression, PTSD/Trauma, Sleep Issues","BlueCross BlueShield, Cigna, Medicaid, Medicare, Self-Pay Only, Tricare",Unknown,,,,Yes - Video,,Yes,,,,,,,MD 20721 ](https://www.google.com/maps/dir/?api=1&destination=6201+Greenbelt+Road+Suite+M17+College+Par,,4.4,141,2026-02-18,outscraper,enriched_full
MindBodyPinnacle Health - Mental Health Care / Spravato / TMS /Medication Management/Weight Loss and Peptides.,mindbodypinnacle-health-mental-health-care-spravato-tms-medication-managementweight-loss-and-peptides-laurel-md,publish,gd_place,Therapist,"MindBodyPinnacle Health - Mental Health Care / Spravato / TMS /Medication Management/Weight Loss and Peptides. (MD/Psychiatrist) in Laurel, MD.","9811 Mallard Dr #210, Laurel, MD 20708",Laurel,MD,20708,US,39.0546784,-76.8362831,(443) 713-8643,,https://www.mindbodypinnaclehealth.com/%3Futm_source%3Dgoogle%26utm_medium%3DGMB%26utm_campaign%3DGMB_web_click,,9811 Mallard Dr #210,MD/Psychiatrist,,MD,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,4.9,76,2026-02-18,outscraper,enriched_basic
