post_title,post_slug,post_status,post_type,post_category,post_content,post_address,city,region,zip,country,post_latitude,post_longitude,geodir_contact_phone,geodir_email,geodir_website,geodir_practice_name,street,geodir_license_type,geodir_license_number,geodir_license_state,geodir_license_verified,geodir_specializations,geodir_insurance_accepted,geodir_sliding_scale,geodir_price_range_min,geodir_price_range_max,geodir_session_length,geodir_telehealth,geodir_telehealth_platform,geodir_accepting_new_patients,geodir_wait_time,geodir_languages,geodir_therapy_approaches,geodir_age_groups_served,geodir_gender,geodir_years_experience,geodir_education,geodir_profile_image_url,geodir_google_rating,geodir_google_review_count,geodir_last_verified_date,geodir_data_source,geodir_enrichment_status
University of Virginia Health System : Outpatient Psychiatric Services,university-of-virginia-health-system-outpatient-psychiatric-services-charlottesville-va,publish,gd_place,Therapist,"University of Virginia Health System : Outpatient Psychiatric Services (MD/Psychiatrist) in Charlottesville, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum.","2955 Ivy Rd # 210, Charlottesville, VA 22903",Charlottesville,VA,22903,US,38.0512571,-78.54824719999999,(434) 243-4646,,https://uvahealth.com/services/mental-health,,2955 Ivy Rd # 210,MD/Psychiatrist,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum, Child/Adolescent, Chronic Illness, Depression, Family, Perinatal/Postpartum, Personality Disorders, Sleep Issues, Stress Management",,Unknown,,,,Unknown,,Unknown,,,"CBT, Mindfulness-Based",,,,* [about uva health](https://www.uvahealth.com/about); MS Therapy for Depression; MS therapy is an FDA-approved,,2.1,27,2026-02-18,outscraper,enriched_basic
Behaviorist On Call,behaviorist-on-call-fort-worth-tx,publish,gd_place,Therapist,"Behaviorist On Call in Fort Worth, TX. Specializes in Child/Adolescent, Chronic Illness. Accepts Medicaid, Molina Healthcare. Currently accepting new patients.","1174 Country Club Ln, Fort Worth, Tx 76112",Fort Worth,TX,76112,US,32.7629507,-97.2346164,(817) 451-5213,,http://www.behavioristoncall.org,,1174 Country Club Ln,,,TX,,"Child/Adolescent, Chronic Illness","Medicaid, Molina Healthcare",Unknown,,,,Unknown,,Yes,,,Humanistic,,,,workshop and computer center. we're now even offering field trips out into the community! please let us know you're visiting and we'll be more than happy to give you a tour!; ](https://behavioristoncall.org/covid-19-training.html),,3.0,7,2026-02-18,outscraper,enriched_full
Boley's Counseling Services,boleys-counseling-services-three-forks-mt,publish,gd_place,Therapist,"Boley's Counseling Services in Three Forks, MT.","220 7Th Ave E, Three Forks, Mt 59752",Three Forks,MT,59752,US,45.8924377,-111.5425048,,,,,220 7th Ave E,,,MT,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Stephanie R. Jones, LPC",stephanie-r-jones-lpc-fort-worth-tx,publish,gd_place,Therapist,"Stephanie R. Jones, LPC (LPC) in Fort Worth, TX. Specializes in Addiction, Anger Management, Child/Adolescent, Chronic Illness, Family. Accepts Horizon BCBS, UnitedHealthcare.","3840 Hulen St, Fort Worth, Tx 76107",Fort Worth,TX,76107,US,32.7228009,-97.3875772,(817) 320-1883,,http://www.mhmrtarrant.org,,3840 Hulen St,LPC,,TX,,"Addiction, Anger Management, Child/Adolescent, Chronic Illness, Family","Horizon BCBS, UnitedHealthcare",Unknown,,,,Unknown,,Unknown,,"Arabic, English, French, German, Italian, Mandarin, Portuguese, Russian, Spanish, Vietnamese","ACT, Humanistic",,,,bs at MHMR](https://www.mhmrtarrant.org/jobs/); ms that you encounter using the contact form on this website. This site uses the WP ADA Compliance Chec,,,0,2026-02-18,outscraper,enriched_full
Gruszkos John PHD,gruszkos-john-phd-richmond-va,publish,gd_place,Therapist,"Gruszkos John PHD (PhD) in Richmond, VA. Specializes in Addiction, Child/Adolescent, Couples/Marriage, Family.","7427 Brook Rd, Richmond, VA 23227",Richmond,VA,23227,US,37.6248886,-77.45763649999999,(804) 227-9411,,http://www.johngruszkos.com,,7427 Brook Rd,PhD,,VA,,"Addiction, Child/Adolescent, Couples/Marriage, Family",,Unknown,,,,Unknown,,Unknown,,,"Humanistic, Psychodynamic",,,,"includes a bachelor's degree in psychology from the state university of new york at albany, a master's degree in counseling education from syracuse university, and a master's degree and doctorate in c; includes certification in hypnotherapy and in gestalt therapy; PHD
Licensed Clinical Psychologist",,4.0,4,2026-02-18,outscraper,enriched_basic
Robertson Cecelia PHD,robertson-cecelia-phd-benbrook-tx,publish,gd_place,Therapist,"Robertson Cecelia PHD (PhD) in Benbrook, TX.","6420 Southwest Blvd Ste 112, Benbrook, Tx 76109",Benbrook,TX,76109,US,32.6928461,-97.4187416,(817) 877-0033,,,,6420 Southwest Blvd Ste 112,PhD,,TX,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Integrated Psychology & Consulting,integrated-psychology-consulting-burleson-tx,publish,gd_place,Therapist,"Integrated Psychology & Consulting (PhD) in Burleson, TX.","1324 NW John Jones Dr, Burleson, Tx 76028",Burleson,TX,76028,US,32.5468168,-97.3649722,(817) 330-4241,,http://integratedpsychology.net,,1324 NW John Jones Dr,PhD,,TX,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,,0,2026-02-18,outscraper,enriched_basic
"A Better You Counseling Center, PLLC",a-better-you-counseling-center-pllc-pantego-tx,publish,gd_place,Therapist,"A Better You Counseling Center, PLLC (PhD) in Pantego, TX.","3603 W Pioneer Pkwy Ste A, Pantego, Tx 76013",Pantego,TX,76013,US,32.7133431,-97.1631382,(469) 563-2493,,,,3603 W Pioneer Pkwy Ste A,PhD,,TX,,,,,,,,,,,,,,,,,,,4.2,5,2026-02-18,outscraper,cleaned
"Virginia Gardiner, Counselor",virginia-gardiner-counselor-wayne-pa,publish,gd_place,Therapist,"Virginia Gardiner, Counselor (MD/Psychiatrist) in Wayne, PA. Specializes in ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Kaiser Permanente. Telehealth available. Currently accepting new patients.","487 Devon Park Dr Suite 207, Wayne, Pa 19087",Wayne,PA,19087,US,40.0760636,-75.4135381,(610) 617-1088,,https://lifestance.com/provider/therapist/pa/wayne/virginia-gardiner/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dproviders,,487 Devon Park Dr Suite 207,MD/Psychiatrist,,PA,,"ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, OCD, PTSD/Trauma, Perinatal/Postpartum",Kaiser Permanente,Unknown,,,,Yes - Video,,Yes,,,"ACT, Motivational Interviewing, Solution-Focused",,,,"MS & More) ](https://lifestance.com/service-category/specialty-treatments/); MA 
  * Michigan; ma 
  * Oregon  ![Open](https://lifestance.com/wp-content/themes/lifestance-ws/dist/images/ico-plus_7357db",,4.8,5,2026-02-18,outscraper,enriched_full
"Samantha Orrell, Counselor",samantha-orrell-counselor-richmond-va,publish,gd_place,Therapist,"Samantha Orrell, Counselor (MD/Psychiatrist) in Richmond, VA. Specializes in ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Kaiser Permanente. Telehealth available. Currently accepting new patients.","10710 Midlothian Tpke #127, Richmond, VA 23235",Richmond,VA,23235,US,37.5081487,-77.5955058,(804) 220-0903,,https://lifestance.com/provider/therapist/va/north-chesterfield/samantha-orrell/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dproviders,,10710 Midlothian Tpke #127,MD/Psychiatrist,,VA,,"ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, OCD, PTSD/Trauma, Perinatal/Postpartum",Kaiser Permanente,Unknown,,,,Yes - Video,,Yes,,,"ACT, Motivational Interviewing, Solution-Focused",,,,"MS & More) ](https://lifestance.com/service-category/specialty-treatments/); MA 
  * Michigan; ma 
  * Oregon  ![Open](https://lifestance.com/wp-content/themes/lifestance-ws/dist/images/ico-plus_7357db",,,0,2026-02-18,outscraper,enriched_full
Kodiak Psychology Services: Wiszinckas Evelyn PHD,kodiak-psychology-services-wiszinckas-evelyn-phd-kodiak-ak,publish,gd_place,Therapist,"Kodiak Psychology Services: Wiszinckas Evelyn PHD (PhD) in Kodiak, AK.","104 Center St # 202, Kodiak, Ak 99615",Kodiak,AK,99615,US,57.789175,-152.4065374,(907) 486-0311,,,,104 Center St # 202,PhD,,AK,,,,,,,,,,,,,,,,,,,2.0,1,2026-02-18,outscraper,cleaned
Kodiak Psychology Services,kodiak-psychology-services-kodiak-ak,publish,gd_place,Therapist,"Kodiak Psychology Services (PhD) in Kodiak, AK.","104 Center St # 202, Kodiak, Ak 99615",Kodiak,AK,99615,US,57.7890798,-152.40677879999998,(907) 486-0311,,,,104 Center St # 202,PhD,,AK,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Smith Virginia a PhD,smith-virginia-a-phd-stamford-ct,publish,gd_place,Therapist,"Smith Virginia a PhD (PhD) in Stamford, CT.","37 Glenbrook Rd, Stamford, Ct 06902",Stamford,CT,06902,US,41.0564869,-73.5288576,(203) 964-0771,,,,37 Glenbrook Rd,PhD,,CT,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Anita Schlank,anita-schlank-chesterfield-va,publish,gd_place,Therapist,"Anita Schlank (PhD) in Chesterfield, VA.","10106 Krause Rd Ste 205, Chesterfield, VA 23832",Chesterfield,VA,23832,US,37.3745769,-77.5054978,(218) 349-7837,,,,10106 Krause Rd Ste 205,PhD,,VA,,,,,,,,,,,,,,,,,,,1.0,1,2026-02-18,outscraper,cleaned
"Abiding Branches, LLC",abiding-branches-llc-henrico-va,publish,gd_place,Therapist,"Abiding Branches, LLC in Henrico, VA. Specializes in Addiction, Anxiety, Child/Adolescent, Couples/Marriage, Depression.","3741 Westerre Pkwy Ste B, Henrico, VA 23233",Henrico,VA,23233,US,37.6419024,-77.582737,(804) 552-1524,,http://abidingbranches.net,,3741 Westerre Pkwy STE B,,,VA,,"Addiction, Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family, Grief",,Unknown,,,,Unknown,,Unknown,,,,,,,,,,0,2026-02-18,outscraper,enriched_basic
Dr. Michele Cosby,dr-michele-cosby-richmond-va,publish,gd_place,Therapist,"Dr. Michele Cosby (PhD) in Richmond, VA. Specializes in Child/Adolescent, Couples/Marriage, Family.","1308 Sherwood Ave, Richmond, VA 23220",Richmond,VA,23220,US,37.5705539,-77.4528292,(804) 264-0966,,https://www.chrichmond.org/find-a-provider/michele-cosby,,1308 Sherwood Ave,PhD,,VA,,"Child/Adolescent, Couples/Marriage, Family",,Unknown,,,,Unknown,,Unknown,,Spanish,Art Therapy,,,,programs ](https://www.chrichmond.org/education-programs/); **post graduate degree** virginia consortium for professional psychology; -programs/fellowship-programs/),,,0,2026-02-18,outscraper,enriched_basic
Virginia Family Wellness,virginia-family-wellness-north-chesterfield-va,publish,gd_place,Therapist,"Virginia Family Wellness (MD/Psychiatrist) in North Chesterfield, VA. Specializes in Couples/Marriage, Family, Stress Management. Currently accepting new patients.","10800 Midlothian Tpke Suite 128, North Chesterfield, VA 23235",North Chesterfield,VA,23235,US,37.5076729,-77.5972522,(804) 476-2668,,https://www.vafamilywellness.com,,10800 Midlothian Tpke Suite 128,MD/Psychiatrist,,VA,,"Couples/Marriage, Family, Stress Management",,Unknown,,,,Unknown,,Yes,,,"CBT, Humanistic",,,,ms in one welcoming and familiar place,,5.0,1,2026-02-18,outscraper,enriched_basic
Absolute Mental Health Clinic LLC,absolute-mental-health-clinic-llc-woodbridge-va,publish,gd_place,Therapist,"Absolute Mental Health Clinic LLC in Woodbridge, VA.","1930 Opitz Boulevard, Woodbridge, VA, 22191 31 Onttel Court, Stafford, VA, 22554 7530 Diplomat, Suite 101, Manassas, 1930 Opitz Blvd, Woodbridge, VA 22191",Woodbridge,VA,22191,US,38.6354434,-77.273189,(571) 398-2758,,,,"1930 Opitz Boulevard, Woodbridge, VA, 22191 31 Onttel Court, Stafford, VA, 22554 7530 Diplomat, Suite 101, Manassas, 1930 Opitz Blvd",,,VA,,,,,,,,,,,,,,,,,,,5.0,8,2026-02-18,outscraper,cleaned
"Blackstone Counseling & Behavioral Health, LLC",blackstone-counseling-behavioral-health-llc-blackstone-va,publish,gd_place,Therapist,"Blackstone Counseling & Behavioral Health, LLC in Blackstone, VA. Specializes in Couples/Marriage, Family.","116 W Broad St, Blackstone, VA 23824",Blackstone,VA,23824,US,37.0807942,-77.9981703,(434) 264-3209,,https://www.bcbhllc.com,,116 W Broad St,,,VA,,"Couples/Marriage, Family",,Unknown,,,,Unknown,,Unknown,,,,,,,ba TherapySites](https://www.therapysites.com),,5.0,3,2026-02-18,outscraper,enriched_basic
"Whole Village Counseling, Advocacy, and Mental Health Services LLC",whole-village-counseling-advocacy-and-mental-health-services-llc-carrollton-va,publish,gd_place,Therapist,"Whole Village Counseling, Advocacy, and Mental Health Services LLC in Carrollton, VA. Specializes in Addiction, Anxiety, Depression, Life Transitions, PTSD/Trauma.","15221 Carrollton Blvd #207, Carrollton, VA 23314",Carrollton,VA,23314,US,36.9324268,-76.52406529999999,(757) 745-7100,,https://wholevillagecounseling.com/services/carrollton-va-addiction-treatment,,15221 Carrollton Blvd #207,,,VA,,"Addiction, Anxiety, Depression, Life Transitions, PTSD/Trauma, Stress Management",,Unknown,,,,Unknown,,Unknown,,,,,,,and give you the opportunity to practice your new skills in a small group setting; ms Conveniently Located in Carrollton; ms. We understand that every individual’s path to recovery is unique,,5.0,5,2026-02-18,outscraper,enriched_basic
Ellie Mental Health,ellie-mental-health-yorktown-va,publish,gd_place,Therapist,"Ellie Mental Health (PhD) in Yorktown, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder. Accepts Aetna, Anthem, Magellan and 6 more. Telehealth available. Currently accepting new patients.","501 Village Ave Suite 204, Yorktown, VA 23693",Yorktown,VA,23693,US,37.1116524,-76.46703409999999,(757) 568-5904,,https://elliementalhealth.com/locations/yorktown-kiln-creek-va,,501 Village Ave Suite 204,PhD,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Grief, LGBTQ+, Life Transitions, OCD, PTSD/Trauma, Perinatal/Postpartum, Personality Disorders, Self-Harm, Stress Management","Aetna, Anthem, Magellan, Medicaid, Out-of-Network, Self-Pay Only, Sentara Health Plans, Tricare, UnitedHealthcare",Unknown,,,,Yes - Video,,Yes,,,"CBT, EMDR, Play Therapy",,,,s](https://elliementalhealth.com/mental-health-therapist-ceus/); BS Referrals](https://elliementalhealth.com/services/mn-community-based-services/); MSW Supervisee in Social Work ](https://elliementalhealth.com/locations/yorktown-kiln-creek-va),,4.9,93,2026-02-18,outscraper,enriched_full
Virginia Telehealth Counseling,virginia-telehealth-counseling-suffolk-va,publish,gd_place,Therapist,"Virginia Telehealth Counseling in Suffolk, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Child/Adolescent. Accepts Anthem, BlueCross BlueShield, Medicaid and 3 more. Telehealth available. Currently accepting new patients.","1024 Centerbrooke Ln #F, Suffolk, VA 23434",Suffolk,VA,23434,US,36.7708393,-76.586157,(910) 612-1184,,https://www.psychologytoday.com/profile/941579,,1024 Centerbrooke Ln #F,,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Grief, Life Transitions, PTSD/Trauma, Perinatal/Postpartum, Self-Harm, Stress Management","Anthem, BlueCross BlueShield, Medicaid, Medicare, Out-of-Network, UnitedHealthcare",Yes,50.0,200.0,,Yes - Video,,Yes,,,"ACT, CBT, EMDR, IFS, Mindfulness-Based, Somatic",,,,", parenting challenges, disordered eating, addiction, fear, and life transitions; * verified by psychology today licensed by state of virginia / 0701014516 morgan hale cobb; ms of our emotions or our past experiences. Through counseling",,5.0,1,2026-02-18,outscraper,enriched_full
Serenity Counseling Services of VA,serenity-counseling-services-of-va-richmond-va,publish,gd_place,Therapist,"Serenity Counseling Services of VA in Richmond, VA. Specializes in Child/Adolescent. Telehealth available.","1218 Decatur St, Richmond, VA 23224",Richmond,VA,23224,US,37.5194933,-77.4437639,(804) 569-2100,,https://www.serenitycounselingofva.com,,1218 Decatur St,,,VA,,Child/Adolescent,,Unknown,,,,Yes - Video,,Unknown,,,,,,,"ms. We also aim to normalize the conversation around mental health diagnoses and treatment; ms.
Connect With Us!",,5.0,4,2026-02-18,outscraper,enriched_basic
Awakenings Counseling Center,awakenings-counseling-center-virginia-beach-va,publish,gd_place,Therapist,"Awakenings Counseling Center in Virginia Beach, VA.","1008 Old Virginia Beach Rd #100, Virginia Beach, VA 23451",Virginia Beach,VA,23451,US,36.8482563,-75.9933357,(757) 422-2118,,,,1008 Old Virginia Beach Rd #100,,,VA,,,,,,,,,,,,,,,,,,,5.0,1,2026-02-18,outscraper,cleaned
SDHS Counseling & Behavioral,sdhs-counseling-behavioral-victoria-va,publish,gd_place,Therapist,"SDHS Counseling & Behavioral in Victoria, VA.","1685 K-V Rd, Victoria, VA 23974",Victoria,VA,23974,US,36.9705959,-78.19561209999999,(434) 696-2104,,,,1685 K-V Rd,,,VA,,,,,,,,,,,,,,,,,,,5.0,1,2026-02-18,outscraper,cleaned
Inspire Behavioral Health,inspire-behavioral-health-sterling-va,publish,gd_place,Therapist,"Inspire Behavioral Health in Sterling, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder. Accepts Kaiser Permanente, Medicare, UnitedHealthcare.","46090 Lake Center Plaza Suite 103-104, Sterling, VA 20165",Sterling,VA,20165,US,39.0339244,-77.40502219999999,(703) 592-4600,,https://www.inspirebehavioralhealth.com,,46090 Lake Center Plaza Suite 103-104,,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder, Chronic Illness, Depression, Eating Disorders, Grief, OCD, PTSD/Trauma, Stress Management","Kaiser Permanente, Medicare, UnitedHealthcare",Unknown,,,,Unknown,,Unknown,,,"DBT, EMDR",,,,"rapid email responses. Front desk staffers were also patient over the phone when explaining cost estimates + insurance coverage.""; MD
## ABOUT OUR PRACTICE; ms under control",,4.9,61,2026-02-18,outscraper,enriched_full
Riverside Counseling and Psychiatry,riverside-counseling-and-psychiatry-ashburn-va,publish,gd_place,Therapist,"Riverside Counseling and Psychiatry (MD/Psychiatrist) in Ashburn, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum. Accepts Out-of-Network. Telehealth available. Currently accepting new patients.","19775 Belmont Executive Plaza Suite 550, Ashburn, VA 20147",Ashburn,VA,20147,US,39.0694954,-77.4873255,(703) 854-9304,,https://riversidecounseling.net/%3Futm_campaign%3Dgmb,,19775 Belmont Executive Plaza Suite 550,MD/Psychiatrist,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Grief, Life Transitions, OCD, PTSD/Trauma, Personality Disorders, Sleep Issues, Stress Management",Out-of-Network,Unknown,,,,Yes - Video,,Yes,,"English, Spanish","Art Therapy, CBT, EMDR, Mindfulness-Based, Psychodynamic",,,,"and a passion for supporting children, teens, and families. she uses a psychodynamic-relational approach to create a warm, non-judgmental space. her clinical focus includes anxiety, depression, trauma; in clinical mental health counseling with a marriage and family therapy emphasis and works with individuals, couples, and families across the lifespan, from children to older adults; al testing:** we conduct assessments to identify learning disabilities and other cognitive concerns",,4.4,129,2026-02-18,outscraper,enriched_full
Compass Behavioral Health PLLC,compass-behavioral-health-pllc-reston-va,publish,gd_place,Therapist,"Compass Behavioral Health PLLC in Reston, VA. Specializes in ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder. Telehealth available. Currently accepting new patients.","11921 Freedom Dr # 550, Reston, VA 20190",Reston,VA,20190,US,38.9599008,-77.3596103,(703) 783-4375,,https://www.compassbehavioralhealthva.com,,11921 Freedom Dr # 550,,,VA,,"ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Chronic Illness, Couples/Marriage, Depression, Family, LGBTQ+, Life Transitions, OCD, PTSD/Trauma, Personality Disorders",,Unknown,,,,Yes - Video,,Yes,,"English, French, Korean",,,,,"al groups as well as providing individual, group, and couples counseling since 2014; ms
  * Bipolar Disorder; MA
Michelle is a Licensed Professional Counselor with clinical experience counseling individuals and gr",,4.6,51,2026-02-18,outscraper,enriched_basic
Columbia Mental Health Therapists and Psychiatrists - Alexandria,columbia-mental-health-therapists-and-psychiatrists-alexandria-alexandria-va,publish,gd_place,Therapist,"Columbia Mental Health Therapists and Psychiatrists - Alexandria (MD/Psychiatrist) in Alexandria, VA. Specializes in ADHD, Addiction, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Horizon BCBS. Telehealth available.","2800 Eisenhower Ave #200, Alexandria, VA 22314",Alexandria,VA,22314,US,38.80159,-77.081626,(703) 562-9220,,https://www.columbiapsychiatry-dc.com/locations/alexandria-va,,2800 Eisenhower Ave #200,MD/Psychiatrist,,VA,,"ADHD, Addiction, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Chronic Illness, Depression, Eating Disorders, LGBTQ+, Life Transitions, OCD, PTSD/Trauma, Perinatal/Postpartum, Sleep Issues",Horizon BCBS,Unknown,,,,Yes - Video,,Unknown,,English,,,,,MS Therapy](https://www.columbiapsychiatry-dc.com/psychiatric-care/tms-therapy-program/); ms of Service apply,,4.4,83,2026-02-18,outscraper,enriched_full
